<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.12.17	21:00:00	1884.12	1886.27	1883.89	1884.72	1399	0	36
2020.12.17	21:30:00	1884.72	1885.38	1883.42	1884.03	1470	0	36
2020.12.17	22:00:00	1884.00	1885.51	1882.97	1885.10	1323	0	36
2020.12.17	22:30:00	1885.10	1885.33	1882.90	1884.23	1460	0	36
2020.12.17	23:00:00	1884.23	1886.44	1883.79	1885.86	533	0	36
2020.12.17	23:30:00	1885.87	1886.81	1885.05	1885.26	539	0	36
2020.12.18	01:00:00	1885.25	1885.79	1883.46	1884.23	602	0	36
2020.12.18	01:30:00	1884.16	1885.28	1883.48	1883.51	667	0	36
2020.12.18	02:00:00	1883.51	1885.00	1883.14	1884.23	829	0	36
2020.12.18	02:30:00	1884.17	1884.83	1881.81	1882.42	964	0	36
2020.12.18	03:00:00	1882.37	1882.56	1878.38	1879.81	1750	0	36
2020.12.18	03:30:00	1879.81	1882.15	1879.19	1879.88	1335	0	36
2020.12.18	04:00:00	1879.93	1880.51	1878.94	1879.64	1036	0	36
2020.12.18	04:30:00	1879.67	1880.89	1878.99	1879.95	1158	0	36
2020.12.18	05:00:00	1879.93	1882.44	1879.88	1882.35	1148	0	36
2020.12.18	05:30:00	1882.34	1883.27	1881.90	1883.27	856	0	36
2020.12.18	06:00:00	1883.20	1883.26	1881.19	1881.33	816	0	36
2020.12.18	06:30:00	1881.32	1885.12	1881.23	1884.64	805	0	36
2020.12.18	07:00:00	1884.61	1886.62	1884.39	1886.02	989	0	36
2020.12.18	07:30:00	1886.05	1886.27	1882.19	1882.63	1786	0	36
2020.12.18	08:00:00	1882.63	1883.24	1879.32	1880.43	1960	0	36
2020.12.18	08:30:00	1880.45	1883.00	1879.65	1882.89	1435	0	36
2020.12.18	09:00:00	1882.90	1883.34	1880.50	1881.10	1523	0	36
2020.12.18	09:30:00	1881.11	1882.20	1880.56	1880.78	1323	0	36
2020.12.18	10:00:00	1880.75	1882.05	1877.40	1878.46	1879	0	36
2020.12.18	10:30:00	1878.51	1881.94	1877.59	1881.35	1578	0	36
2020.12.18	11:00:00	1881.37	1882.54	1879.60	1880.00	1511	0	36
2020.12.18	11:30:00	1880.01	1880.49	1878.61	1879.62	1322	0	36
2020.12.18	12:00:00	1879.63	1880.57	1878.35	1879.28	1305	0	36
2020.12.18	12:30:00	1879.29	1879.87	1877.92	1878.89	1373	0	36
2020.12.18	13:00:00	1878.94	1879.71	1878.06	1878.14	1110	0	36
2020.12.18	13:30:00	1878.16	1884.12	1878.04	1884.07	1714	0	36
2020.12.18	14:00:00	1884.04	1888.51	1883.41	1886.64	2582	0	36
2020.12.18	14:30:00	1886.73	1887.92	1884.74	1885.20	2094	0	36
2020.12.18	15:00:00	1885.17	1888.12	1883.39	1885.39	2914	0	36
2020.12.18	15:30:00	1885.45	1889.56	1883.57	1885.18	2771	0	36
2020.12.18	16:00:00	1885.32	1888.23	1881.21	1883.24	2678	0	36
2020.12.18	16:30:00	1883.22	1885.55	1877.46	1881.73	3437	0	36
2020.12.18	17:00:00	1881.86	1884.95	1879.34	1883.89	3145	0	36
2020.12.18	17:30:00	1884.09	1886.02	1882.01	1885.85	2717	0	36
2020.12.18	18:00:00	1885.90	1886.53	1881.17	1882.85	2543	0	36
2020.12.18	18:30:00	1882.84	1884.50	1882.54	1884.20	1846	0	36
2020.12.18	19:00:00	1884.18	1884.40	1881.93	1883.09	1360	0	36
2020.12.18	19:30:00	1883.01	1884.29	1882.70	1884.02	1063	0	36
2020.12.18	20:00:00	1883.99	1884.74	1883.01	1883.53	1203	0	36
2020.12.18	20:30:00	1883.52	1883.82	1881.03	1882.07	1208	0	36
2020.12.18	21:00:00	1882.08	1882.37	1880.66	1881.31	1033	0	36
2020.12.18	21:30:00	1881.33	1881.71	1878.73	1879.13	1222	0	36
2020.12.18	22:00:00	1879.13	1879.96	1878.44	1879.90	1560	0	36
2020.12.18	22:30:00	1879.90	1881.44	1878.44	1881.20	1722	0	36
2020.12.18	23:00:00	1881.10	1881.41	1879.87	1880.34	546	0	34
2020.12.18	23:30:00	1880.34	1881.25	1880.16	1881.11	533	0	38
2020.12.21	01:00:00	1885.64	1885.64	1881.19	1884.02	681	0	36
2020.12.21	01:30:00	1884.02	1884.56	1882.91	1882.98	800	0	36
2020.12.21	02:00:00	1882.86	1887.15	1882.79	1886.26	1193	0	36
2020.12.21	02:30:00	1886.24	1889.50	1885.36	1888.64	1080	0	36
2020.12.21	03:00:00	1888.46	1899.08	1888.40	1899.08	3061	0	36
2020.12.21	03:30:00	1899.13	1899.33	1893.88	1896.64	2210	0	36
2020.12.21	04:00:00	1896.64	1897.58	1895.68	1896.26	1143	0	36
2020.12.21	04:30:00	1896.37	1898.47	1894.31	1896.89	1488	0	36
2020.12.21	05:00:00	1896.91	1896.91	1893.07	1893.93	1139	0	36
2020.12.21	05:30:00	1893.97	1895.95	1893.72	1895.16	825	0	36
2020.12.21	06:00:00	1895.20	1897.29	1895.07	1895.87	1192	0	36
2020.12.21	06:30:00	1895.87	1899.97	1895.87	1899.76	1213	0	36
2020.12.21	07:00:00	1899.77	1902.56	1898.82	1901.50	1612	0	36
2020.12.21	07:30:00	1901.48	1903.01	1899.32	1902.69	2007	0	36
2020.12.21	08:00:00	1902.63	1906.64	1901.17	1906.46	2237	0	36
2020.12.21	08:30:00	1906.48	1906.48	1896.53	1899.47	2331	0	36
2020.12.21	09:00:00	1899.45	1902.69	1899.07	1902.57	1938	0	36
2020.12.21	09:30:00	1902.60	1902.67	1892.87	1894.22	2567	0	36
2020.12.21	10:00:00	1894.22	1898.45	1891.25	1897.04	2651	0	36
2020.12.21	10:30:00	1896.96	1899.02	1894.90	1896.51	2084	0	36
2020.12.21	11:00:00	1896.54	1898.69	1892.65	1896.93	2161	0	36
2020.12.21	11:30:00	1896.91	1897.44	1879.83	1886.39	2804	0	36
2020.12.21	12:00:00	1886.38	1886.41	1855.03	1869.27	4212	0	36
2020.12.21	12:30:00	1869.38	1878.43	1867.80	1870.29	3381	0	36
2020.12.21	13:00:00	1870.56	1876.52	1869.21	1873.22	2770	0	36
2020.12.21	13:30:00	1873.25	1883.08	1871.83	1878.18	2741	0	36
2020.12.21	14:00:00	1878.30	1884.22	1877.81	1880.23	2900	0	36
2020.12.21	14:30:00	1880.19	1882.17	1877.92	1879.59	2325	0	36
2020.12.21	15:00:00	1879.66	1881.87	1870.88	1879.50	3974	0	36
2020.12.21	15:30:00	1879.49	1884.25	1877.52	1882.13	3531	0	36
2020.12.21	16:00:00	1882.16	1883.68	1877.12	1878.84	3251	0	36
2020.12.21	16:30:00	1878.87	1885.70	1877.59	1880.38	3796	0	36
2020.12.21	17:00:00	1880.30	1883.35	1878.02	1882.80	3845	0	36
2020.12.21	17:30:00	1882.80	1884.15	1877.40	1877.62	3226	0	36
2020.12.21	18:00:00	1877.61	1880.21	1874.44	1878.97	3129	0	36
2020.12.21	18:30:00	1879.01	1881.56	1878.61	1880.30	2192	0	36
2020.12.21	19:00:00	1880.30	1882.75	1880.18	1881.26	2235	0	36
2020.12.21	19:30:00	1881.31	1881.80	1877.46	1877.98	2019	0	36
2020.12.21	20:00:00	1877.94	1878.90	1875.29	1877.82	2387	0	36
2020.12.21	20:30:00	1877.97	1879.11	1876.60	1876.99	1597	0	36
2020.12.21	21:00:00	1877.08	1878.60	1876.94	1877.47	1922	0	36
2020.12.21	21:30:00	1877.48	1879.81	1876.56	1878.09	1915	0	36
2020.12.21	22:00:00	1878.19	1878.61	1873.87	1876.75	1970	0	36
2020.12.21	22:30:00	1876.57	1877.94	1874.53	1875.38	1919	0	36
2020.12.21	23:00:00	1875.58	1876.73	1875.41	1876.30	438	0	36
2020.12.21	23:30:00	1876.23	1876.81	1875.76	1876.30	351	0	42
2020.12.22	01:00:00	1876.91	1881.09	1876.13	1880.87	892	0	36
2020.12.22	01:30:00	1880.75	1880.75	1878.24	1878.98	1131	0	36
2020.12.22	02:00:00	1878.79	1880.21	1878.21	1879.41	795	0	36
2020.12.22	02:30:00	1879.45	1879.59	1877.90	1879.16	688	0	36
2020.12.22	03:00:00	1879.13	1881.12	1875.61	1880.80	2125	0	36
2020.12.22	03:30:00	1880.77	1882.70	1880.15	1881.51	1635	0	36
2020.12.22	04:00:00	1881.47	1882.78	1880.60	1881.05	1287	0	36
2020.12.22	04:30:00	1881.13	1884.14	1880.79	1883.28	1898	0	36
2020.12.22	05:00:00	1883.32	1884.08	1880.59	1881.27	1442	0	36
2020.12.22	05:30:00	1881.24	1881.90	1879.73	1880.14	850	0	36
2020.12.22	06:00:00	1880.16	1882.85	1880.10	1881.10	977	0	36
2020.12.22	06:30:00	1881.14	1881.52	1880.01	1880.55	797	0	36
2020.12.22	07:00:00	1880.63	1880.95	1876.47	1877.74	1318	0	36
2020.12.22	07:30:00	1877.73	1877.78	1874.36	1875.91	2288	0	36
2020.12.22	08:00:00	1875.92	1878.69	1872.87	1877.04	2441	0	36
2020.12.22	08:30:00	1877.04	1877.15	1867.85	1869.85	2419	0	36
2020.12.22	09:00:00	1869.89	1872.12	1866.54	1867.83	2644	0	36
2020.12.22	09:30:00	1867.83	1870.34	1867.14	1869.08	2288	0	36
2020.12.22	10:00:00	1869.27	1872.02	1868.38	1870.16	1989	0	36
2020.12.22	10:30:00	1870.30	1873.67	1870.30	1871.36	1914	0	36
2020.12.22	11:00:00	1871.32	1873.01	1869.94	1869.97	1757	0	36
2020.12.22	11:30:00	1869.97	1872.98	1869.52	1871.92	1700	0	36
2020.12.22	12:00:00	1871.91	1874.97	1871.80	1873.15	2097	0	36
2020.12.22	12:30:00	1873.25	1874.21	1871.91	1872.79	1793	0	36
2020.12.22	13:00:00	1872.73	1874.13	1870.96	1873.61	1751	0	36
2020.12.22	13:30:00	1873.61	1873.67	1870.11	1872.26	1920	0	36
2020.12.22	14:00:00	1872.26	1874.80	1871.51	1874.53	2292	0	36
2020.12.22	14:30:00	1874.54	1875.34	1871.01	1872.76	2174	0	36
2020.12.22	15:00:00	1872.68	1878.46	1872.44	1876.73	2820	0	36
2020.12.22	15:30:00	1876.75	1878.74	1875.30	1878.66	2392	0	36
2020.12.22	16:00:00	1878.68	1881.34	1877.89	1878.45	2805	0	36
2020.12.22	16:30:00	1878.61	1879.86	1872.84	1874.22	3329	0	36
2020.12.22	17:00:00	1874.29	1877.15	1870.05	1871.33	3276	0	36
2020.12.22	17:30:00	1871.40	1873.27	1861.06	1861.47	3172	0	36
2020.12.22	18:00:00	1861.58	1867.48	1860.82	1867.38	3312	0	36
2020.12.22	18:30:00	1867.37	1868.16	1864.73	1864.85	2789	0	36
2020.12.22	19:00:00	1864.86	1867.68	1863.87	1864.64	2587	0	36
2020.12.22	19:30:00	1864.60	1867.87	1864.60	1867.62	1961	0	36
2020.12.22	20:00:00	1867.67	1867.86	1865.50	1865.53	1858	0	36
2020.12.22	20:30:00	1865.82	1866.42	1861.43	1862.23	1895	0	36
2020.12.22	21:00:00	1862.25	1863.92	1860.42	1863.75	1851	0	36
2020.12.22	21:30:00	1863.76	1864.61	1860.15	1864.57	1586	0	36
2020.12.22	22:00:00	1864.60	1864.65	1861.64	1862.33	1514	0	36
2020.12.22	22:30:00	1862.33	1862.35	1858.76	1861.30	1996	0	36
2020.12.22	23:00:00	1861.10	1862.06	1859.59	1861.58	754	0	36
2020.12.22	23:30:00	1861.54	1861.64	1859.34	1859.76	657	0	36
2020.12.23	01:00:00	1859.87	1862.14	1859.80	1862.09	636	0	39
2020.12.23	01:30:00	1862.09	1865.08	1861.79	1864.21	895	0	36
2020.12.23	02:00:00	1864.12	1864.55	1862.60	1863.61	1212	0	36
2020.12.23	02:30:00	1863.66	1864.11	1861.41	1863.91	1336	0	36
2020.12.23	03:00:00	1863.90	1867.24	1863.32	1867.16	2134	0	36
2020.12.23	03:30:00	1867.15	1867.43	1864.72	1865.95	1854	0	36
2020.12.23	04:00:00	1865.94	1867.02	1861.59	1863.23	1956	0	36
2020.12.23	04:30:00	1863.23	1866.21	1862.98	1865.55	1794	0	36
2020.12.23	05:00:00	1865.65	1865.71	1863.76	1864.68	1401	0	36
2020.12.23	05:30:00	1864.72	1866.40	1864.45	1864.64	884	0	36
2020.12.23	06:00:00	1864.63	1867.04	1864.59	1866.66	828	0	36
2020.12.23	06:30:00	1866.65	1867.18	1866.29	1866.71	677	0	36
2020.12.23	07:00:00	1866.69	1867.84	1866.08	1866.27	917	0	36
2020.12.23	07:30:00	1866.25	1867.22	1864.99	1866.33	1563	0	36
2020.12.23	08:00:00	1866.31	1866.33	1863.35	1864.02	1680	0	36
2020.12.23	08:30:00	1864.08	1866.36	1862.92	1865.49	1583	0	36
2020.12.23	09:00:00	1865.51	1868.17	1864.88	1867.06	1833	0	36
2020.12.23	09:30:00	1867.02	1867.81	1865.68	1866.56	1503	0	36
2020.12.23	10:00:00	1866.56	1869.34	1864.74	1868.28	2344	0	36
2020.12.23	10:30:00	1868.26	1869.53	1867.54	1869.22	1660	0	36
2020.12.23	11:00:00	1869.22	1872.02	1868.86	1871.20	1962	0	36
2020.12.23	11:30:00	1871.20	1872.15	1868.55	1868.65	1531	0	36
2020.12.23	12:00:00	1868.77	1869.59	1866.14	1867.28	1732	0	36
2020.12.23	12:30:00	1867.28	1868.14	1863.93	1865.66	1951	0	36
2020.12.23	13:00:00	1865.67	1866.54	1863.17	1865.89	1761	0	36
2020.12.23	13:30:00	1865.87	1866.59	1864.00	1864.70	1843	0	36
2020.12.23	14:00:00	1864.67	1864.76	1856.84	1860.64	3019	0	36
2020.12.23	14:30:00	1860.63	1861.89	1859.99	1861.34	1857	0	36
2020.12.23	15:00:00	1861.29	1865.19	1861.28	1864.97	2712	0	36
2020.12.23	15:30:00	1864.98	1870.40	1862.45	1868.40	3556	0	36
2020.12.23	16:00:00	1868.24	1870.47	1867.05	1867.35	2991	0	36
2020.12.23	16:30:00	1867.34	1878.37	1866.34	1876.56	3816	0	36
2020.12.23	17:00:00	1876.56	1877.22	1870.46	1872.95	3577	0	36
2020.12.23	17:30:00	1872.92	1876.02	1870.71	1871.60	2675	0	36
2020.12.23	18:00:00	1871.61	1873.00	1870.03	1872.27	2521	0	36
2020.12.23	18:30:00	1872.21	1875.36	1871.56	1874.27	2024	0	36
2020.12.23	19:00:00	1874.28	1875.33	1871.75	1871.89	1627	0	36
2020.12.23	19:30:00	1871.87	1873.34	1871.34	1872.86	1109	0	36
2020.12.23	20:00:00	1872.86	1874.29	1872.64	1873.71	1417	0	36
2020.12.23	20:30:00	1873.69	1874.48	1872.98	1873.27	968	0	36
2020.12.23	21:00:00	1873.27	1874.06	1870.33	1871.34	1275	0	36
2020.12.23	21:30:00	1871.33	1872.11	1870.57	1871.52	1497	0	36
2020.12.23	22:00:00	1871.53	1872.03	1869.73	1870.24	1153	0	36
2020.12.23	22:30:00	1870.20	1872.83	1869.90	1872.47	1266	0	36
2020.12.23	23:00:00	1872.41	1872.89	1871.63	1872.46	527	0	36
2020.12.23	23:30:00	1872.38	1873.07	1872.20	1873.07	342	0	36
2020.12.24	01:00:00	1872.65	1873.68	1871.83	1872.01	579	0	36
2020.12.24	01:30:00	1872.10	1872.50	1870.75	1872.45	579	0	36
2020.12.24	02:00:00	1872.51	1873.27	1871.58	1873.15	908	0	36
2020.12.24	02:30:00	1873.14	1873.66	1872.56	1873.15	618	0	36
2020.12.24	03:00:00	1873.10	1877.15	1872.46	1876.70	2019	0	36
2020.12.24	03:30:00	1876.65	1877.47	1876.21	1876.29	1544	0	36
2020.12.24	04:00:00	1876.30	1878.67	1876.30	1878.66	1048	0	36
2020.12.24	04:30:00	1878.64	1879.76	1876.63	1876.93	1595	0	36
2020.12.24	05:00:00	1876.91	1877.56	1874.93	1875.44	1528	0	36
2020.12.24	05:30:00	1875.45	1876.20	1873.77	1876.20	800	0	36
2020.12.24	06:00:00	1876.20	1876.20	1874.31	1874.58	654	0	36
2020.12.24	06:30:00	1874.56	1875.85	1874.09	1875.26	608	0	36
2020.12.24	07:00:00	1875.36	1876.95	1874.84	1876.71	722	0	36
2020.12.24	07:30:00	1876.73	1877.04	1875.11	1875.65	1285	0	36
2020.12.24	08:00:00	1875.66	1876.61	1874.72	1876.41	1379	0	36
2020.12.24	08:30:00	1876.43	1877.19	1875.60	1877.18	1140	0	36
2020.12.24	09:00:00	1877.13	1877.64	1875.20	1875.93	1233	0	36
2020.12.24	09:30:00	1875.94	1877.19	1875.50	1876.34	857	0	36
2020.12.24	10:00:00	1876.32	1880.38	1875.70	1879.52	1931	0	36
2020.12.24	10:30:00	1879.52	1879.76	1876.36	1879.22	1717	0	36
2020.12.24	11:00:00	1879.19	1880.15	1877.82	1877.88	1444	0	36
2020.12.24	11:30:00	1877.95	1880.33	1876.45	1878.08	1651	0	36
2020.12.24	12:00:00	1878.08	1878.10	1872.80	1873.30	1496	0	36
2020.12.24	12:30:00	1873.28	1874.53	1870.92	1872.60	1719	0	36
2020.12.24	13:00:00	1872.92	1875.90	1872.23	1874.98	1440	0	36
2020.12.24	13:30:00	1874.99	1877.09	1874.49	1876.28	1326	0	36
2020.12.24	14:00:00	1876.32	1876.45	1872.33	1874.11	1855	0	36
2020.12.24	14:30:00	1874.11	1876.05	1873.71	1874.27	1298	0	36
2020.12.24	15:00:00	1874.24	1876.32	1873.09	1873.56	1682	0	36
2020.12.24	15:30:00	1873.55	1874.96	1872.32	1873.87	1464	0	36
2020.12.24	16:00:00	1873.86	1875.19	1869.30	1871.51	2081	0	36
2020.12.24	16:30:00	1871.64	1877.85	1871.02	1876.76	2674	0	36
2020.12.24	17:00:00	1876.72	1879.13	1876.34	1877.62	2126	0	36
2020.12.24	17:30:00	1877.56	1878.24	1876.32	1877.35	1650	0	36
2020.12.24	18:00:00	1877.38	1879.16	1877.26	1878.98	1301	0	36
2020.12.24	18:30:00	1878.96	1879.60	1877.90	1879.31	893	0	36
2020.12.28	01:00:00	1882.44	1888.82	1878.91	1888.07	1052	0	37
2020.12.28	01:30:00	1888.07	1889.12	1887.36	1888.03	575	0	36
2020.12.28	02:00:00	1888.28	1888.79	1886.62	1887.03	1069	0	36
2020.12.28	02:30:00	1887.08	1887.56	1885.55	1886.99	893	0	36
2020.12.28	03:00:00	1887.10	1896.45	1887.10	1894.52	3051	0	36
2020.12.28	03:30:00	1894.50	1898.84	1893.20	1898.19	2036	0	36
2020.12.28	04:00:00	1898.19	1900.10	1897.12	1897.12	1451	0	36
2020.12.28	04:30:00	1897.17	1898.77	1896.27	1896.58	1170	0	36
2020.12.28	05:00:00	1896.59	1896.67	1893.97	1894.94	1401	0	36
2020.12.28	05:30:00	1895.00	1895.52	1893.55	1895.06	786	0	36
2020.12.28	06:00:00	1895.07	1895.31	1893.58	1894.45	646	0	36
2020.12.28	06:30:00	1894.46	1895.15	1894.11	1894.55	504	0	36
2020.12.28	07:00:00	1894.51	1895.54	1894.02	1894.65	621	0	36
2020.12.28	07:30:00	1894.70	1894.83	1887.34	1890.21	2063	0	36
2020.12.28	08:00:00	1890.12	1890.55	1883.70	1884.67	2101	0	36
2020.12.28	08:30:00	1884.68	1888.01	1877.28	1886.78	2064	0	36
2020.12.28	09:00:00	1886.80	1887.51	1884.15	1885.37	1666	0	36
2020.12.28	09:30:00	1885.37	1887.02	1884.70	1885.00	1492	0	36
2020.12.28	10:00:00	1885.14	1886.41	1882.00	1884.63	1840	0	36
2020.12.28	10:30:00	1884.59	1885.36	1883.27	1883.43	1537	0	36
2020.12.28	11:00:00	1883.44	1884.30	1881.32	1882.57	1445	0	36
2020.12.28	11:30:00	1882.58	1885.77	1881.90	1885.55	1694	0	36
2020.12.28	12:00:00	1885.55	1886.03	1879.85	1881.19	1756	0	36
2020.12.28	12:30:00	1881.14	1881.41	1876.90	1879.24	2065	0	36
2020.12.28	13:00:00	1878.96	1879.63	1875.31	1876.19	1924	0	36
2020.12.28	13:30:00	1876.23	1876.47	1869.21	1872.84	2396	0	36
2020.12.28	14:00:00	1872.74	1877.91	1872.15	1876.61	2215	0	36
2020.12.28	14:30:00	1876.58	1877.31	1874.52	1876.48	1450	0	36
2020.12.28	15:00:00	1876.49	1882.94	1876.02	1882.25	2878	0	36
2020.12.28	15:30:00	1882.39	1887.88	1882.39	1887.69	3036	0	36
2020.12.28	16:00:00	1887.66	1890.98	1886.94	1889.57	2457	0	36
2020.12.28	16:30:00	1889.58	1894.91	1888.81	1893.63	3235	0	36
2020.12.28	17:00:00	1893.64	1896.40	1891.83	1891.90	3057	0	36
2020.12.28	17:30:00	1891.94	1892.46	1878.61	1881.06	3178	0	36
2020.12.28	18:00:00	1881.08	1882.91	1878.13	1880.48	2904	0	36
2020.12.28	18:30:00	1880.52	1880.74	1877.53	1879.61	2181	0	36
2020.12.28	19:00:00	1879.34	1879.97	1876.07	1878.94	2081	0	36
2020.12.28	19:30:00	1878.86	1878.87	1875.75	1876.55	1790	0	36
2020.12.28	20:00:00	1876.45	1877.47	1875.44	1876.79	1415	0	36
2020.12.28	20:30:00	1876.81	1879.08	1872.52	1875.95	1993	0	36
2020.12.28	21:00:00	1875.84	1877.72	1873.20	1873.36	1285	0	36
2020.12.28	21:30:00	1873.48	1876.14	1873.40	1875.98	1207	0	36
2020.12.28	22:00:00	1875.93	1875.98	1872.79	1873.45	1335	0	36
2020.12.28	22:30:00	1873.46	1874.47	1872.50	1873.37	1437	0	36
2020.12.28	23:00:00	1873.36	1873.62	1872.30	1872.70	496	0	36
2020.12.28	23:30:00	1872.69	1873.70	1870.80	1873.30	552	0	36
2020.12.29	01:00:00	1873.66	1876.05	1872.42	1875.02	607	0	39
2020.12.29	01:30:00	1874.92	1877.14	1874.66	1876.61	635	0	36
2020.12.29	02:00:00	1876.61	1879.89	1876.25	1879.10	1046	0	36
2020.12.29	02:30:00	1879.11	1879.65	1877.98	1878.40	802	0	36
2020.12.29	03:00:00	1878.50	1882.53	1877.25	1878.63	1909	0	36
2020.12.29	03:30:00	1878.68	1880.37	1877.38	1878.35	1619	0	36
2020.12.29	04:00:00	1878.33	1878.65	1875.08	1876.74	1624	0	36
2020.12.29	04:30:00	1876.75	1879.61	1876.54	1877.90	1430	0	36
2020.12.29	05:00:00	1877.90	1881.85	1875.12	1879.45	2107	0	36
2020.12.29	05:30:00	1879.47	1880.98	1878.43	1879.53	784	0	36
2020.12.29	06:00:00	1879.56	1880.72	1878.29	1878.97	791	0	36
2020.12.29	06:30:00	1878.95	1879.54	1877.11	1877.16	700	0	36
2020.12.29	07:00:00	1877.14	1878.58	1876.99	1878.53	863	0	36
2020.12.29	07:30:00	1878.53	1879.66	1875.43	1876.80	1743	0	36
2020.12.29	08:00:00	1876.80	1879.52	1876.14	1878.35	1357	0	36
2020.12.29	08:30:00	1878.36	1878.65	1875.48	1878.34	1809	0	36
2020.12.29	09:00:00	1878.45	1879.35	1876.67	1877.29	1497	0	36
2020.12.29	09:30:00	1877.22	1879.49	1876.93	1879.44	1061	0	36
2020.12.29	10:00:00	1879.47	1883.45	1879.47	1881.96	1981	0	36
2020.12.29	10:30:00	1881.96	1882.08	1877.48	1877.70	1150	0	36
2020.12.29	11:00:00	1877.72	1880.34	1876.54	1880.09	1359	0	36
2020.12.29	11:30:00	1880.11	1883.16	1879.92	1881.89	1542	0	36
2020.12.29	12:00:00	1881.91	1883.01	1878.63	1879.10	1525	0	36
2020.12.29	12:30:00	1879.17	1879.44	1874.37	1877.71	1858	0	36
2020.12.29	13:00:00	1877.69	1880.35	1877.01	1878.05	1585	0	36
2020.12.29	13:30:00	1878.10	1879.00	1876.83	1877.20	1216	0	36
2020.12.29	14:00:00	1877.14	1878.57	1875.64	1876.63	1764	0	36
2020.12.29	14:30:00	1876.61	1879.87	1876.51	1878.25	1869	0	36
2020.12.29	15:00:00	1878.25	1881.31	1874.45	1879.00	2867	0	36
2020.12.29	15:30:00	1879.04	1880.13	1876.53	1879.57	2430	0	36
2020.12.29	16:00:00	1879.69	1881.04	1878.00	1879.06	2210	0	36
2020.12.29	16:30:00	1879.00	1880.58	1876.96	1878.26	3131	0	36
2020.12.29	17:00:00	1878.23	1878.26	1871.67	1877.23	3226	0	36
2020.12.29	17:30:00	1877.25	1880.04	1877.09	1878.92	2596	0	36
2020.12.29	18:00:00	1878.92	1882.84	1878.07	1882.67	2523	0	36
2020.12.29	18:30:00	1882.70	1886.45	1880.62	1880.81	2370	0	36
2020.12.29	19:00:00	1880.84	1881.63	1877.71	1879.09	1791	0	36
2020.12.29	19:30:00	1879.12	1880.28	1877.32	1878.94	1867	0	36
2020.12.29	20:00:00	1878.94	1879.48	1877.35	1878.71	1614	0	36
2020.12.29	20:30:00	1878.62	1878.98	1876.89	1877.89	1058	0	36
2020.12.29	21:00:00	1877.88	1878.39	1876.53	1878.03	1359	0	36
2020.12.29	21:30:00	1878.03	1878.82	1877.76	1878.57	768	0	36
2020.12.29	22:00:00	1878.56	1879.48	1877.75	1879.05	836	0	36
2020.12.29	22:30:00	1879.03	1879.85	1878.51	1878.90	818	0	36
2020.12.29	23:00:00	1878.91	1879.11	1876.94	1877.83	479	0	36
2020.12.29	23:30:00	1877.82	1878.22	1877.28	1878.14	342	0	36
2020.12.30	01:00:00	1877.03	1878.28	1877.01	1877.88	503	0	36
2020.12.30	01:30:00	1877.91	1878.78	1876.87	1878.69	598	0	36
2020.12.30	02:00:00	1878.67	1878.67	1877.56	1877.78	644	0	36
2020.12.30	02:30:00	1877.75	1880.50	1877.64	1879.63	734	0	36
2020.12.30	03:00:00	1879.45	1882.02	1879.30	1881.05	1799	0	36
2020.12.30	03:30:00	1881.05	1884.21	1880.87	1882.97	1880	0	36
2020.12.30	04:00:00	1882.96	1884.01	1882.48	1882.50	907	0	36
2020.12.30	04:30:00	1882.50	1883.85	1882.28	1883.05	1024	0	36
2020.12.30	05:00:00	1883.05	1885.13	1882.96	1884.16	1458	0	36
2020.12.30	05:30:00	1884.16	1884.55	1883.41	1884.15	688	0	36
2020.12.30	06:00:00	1884.18	1885.83	1884.07	1885.21	721	0	36
2020.12.30	06:30:00	1885.16	1886.06	1884.75	1885.38	663	0	36
2020.12.30	07:00:00	1885.34	1885.41	1883.46	1884.25	865	0	36
2020.12.30	07:30:00	1884.25	1884.27	1881.23	1881.65	1471	0	36
2020.12.30	08:00:00	1881.58	1881.77	1879.58	1880.92	1258	0	36
2020.12.30	08:30:00	1881.05	1882.27	1880.58	1882.02	1028	0	36
2020.12.30	09:00:00	1882.00	1882.31	1880.37	1881.75	1003	0	36
2020.12.30	09:30:00	1881.92	1881.93	1878.30	1878.74	1368	0	36
2020.12.30	10:00:00	1878.86	1880.48	1877.44	1878.52	2004	0	36
2020.12.30	10:30:00	1878.59	1880.35	1877.91	1878.13	1446	0	36
2020.12.30	11:00:00	1878.12	1879.82	1878.10	1879.21	1328	0	36
2020.12.30	11:30:00	1879.22	1879.38	1877.49	1878.29	1116	0	36
2020.12.30	12:00:00	1878.29	1879.51	1878.13	1878.37	1089	0	36
2020.12.30	12:30:00	1878.40	1879.47	1877.51	1879.07	1268	0	36
2020.12.30	13:00:00	1879.07	1881.20	1879.04	1879.90	1350	0	36
2020.12.30	13:30:00	1879.98	1880.37	1877.34	1878.43	1116	0	36
2020.12.30	14:00:00	1878.41	1879.76	1877.49	1879.38	1267	0	36
2020.12.30	14:30:00	1879.36	1880.31	1878.07	1880.13	1289	0	36
2020.12.30	15:00:00	1880.11	1883.52	1876.18	1881.27	2586	0	36
2020.12.30	15:30:00	1881.27	1883.84	1880.58	1883.47	2520	0	36
2020.12.30	16:00:00	1883.48	1885.18	1879.06	1880.83	2849	0	36
2020.12.30	16:30:00	1880.92	1887.47	1880.58	1887.26	3086	0	36
